1,54944
1,51920
1,136872
1,55504
1,169240
1,176226
1,165089
1,172579
1,169604
1,86752
1,169184
1,169730
2,55042
2,51906
2,137026
2,55490
2,170178
2,165642
2,168218
2,169492
2,54496
2,72024
2,136424
2,177164
2,169156
2,172768
2,43744
2,82664
2,72472
2,86808
2,87564
2,86241
2,86563
2,86724
2,54916
2,35540
2,5804
2,53460
2,168988
2,178242
2,181441
2,172803
2,169506
2,84547
2,139819
2,88131
2,172299
2,172572
2,21603
2,172131
2,172824
2,21729
2,19097
2,132329
2,22681
2,165649
2,165068
2,118945
2,165537
2,165131
2,118882
2,117258
2,143466
2,120842
2,176898
2,176212
2,54818
2,176674
2,176401
2,54552
2,51864
2,136536
2,55448
2,164634
2,165145
2,168995
2,55056
2,47776
2,71877
2,43240
2,50856
2,136837
2,51024
2,47272
2,72388
2,137922
2,180944
2,153224
2,170192
2,45410
2,34021
2,43555
2,72416
3,88152
3,84680
3,71212
3,69861
3,72227
3,82755
3,141835
3,72003
3,41259
3,43548
3,5475
3,41315
3,43800
3,5349
3,17053
3,132301
3,6301
3,34581
3,34028
3,102565
3,34469
3,34091
3,102754
3,115242
3,143690
3,104490
3,47874
3,45396
3,47650
3,45333
3,180888
3,169744
3,176800
3,88257
3,174280
3,181896
3,152664
3,153217
3,152776
3,153154
3,170136
3,181840
3,178312
3,152258
3,145930
3,133834
3,152090
3,137936
3,43716
3,71492
3,80396
3,68300
3,86556
3,104616
3,46376
3,114794
3,14505
3,79941
3,47237
3,137880
3,47440
3,105120
3,181770
3,18089
3,83525
3,42848
3,50821
3,35029
3,5797
3,49365
3,136221
3,145986
3,152769
3,140099
3,82629
3,136389
3,136746
3,152272
3,50520
3,45354
3,43051
3,71912
3,50408
3,51010
3,71520
3,137040
3,42792
3,46432
3,108557
3,10585
3,174147
3,43205
3,71429
3,79885
3,67789
3,82461
3,15009
3,80452
3,47748
3,47888
3,153098
3,22177
3,87620
3,54307
3,35491
3,53411
3,180755
3,181259
3,119428
3,21785
3,132441
3,164963
3,151642
3,131930
3,180314
3,165474
3,164515
3,164564
3,53530
3,166097
3,55427
3,43352
3,136235
3,82776
3,51843
3,35610
3,34077
3,54468
3,119057
3,117265
3,143697
3,120849
3,178193
3,172313
3,177409
3,176268
3,119330
3,47426
3,143914
3,164508
3,176660
3,104994
3,50730
3,53404
3,54804
3,118868
3,109068
3,77932
3,119820
3,176772
3,176289
3,119554
3,117314
3,144194
3,120898
3,173825
3,119050
3,100962
3,47125
3,143445
3,115018
3,100458
3,47636
3,145937
3,178186
3,99681
3,107045
3,21771
3,19083
3,132427
3,22667
3,166027
3,169219
3,164627
3,164956
3,100689
3,132777
3,173636
3,165516
3,114857
3,101137
3,119876
3,119456
3,118924
3,21708
3,6812
3,21148
3,165460
3,174091
3,176394
3,22289
3,19153
3,132945
3,22737
3,168211
3,10977
3,100493
3,17641
3,17753
3,10473
3,101004
3,133771
3,180377
3,166041
3,9059
3,14946
3,101025
3,84568
3,140120
3,174168
3,176912
3,173832
3,172740
3,86115
3,10571
3,139371
3,168148
3,172124
3,68195
3,17515
3,11019
3,21204
3,22114
3,21596
3,107052
3,172236
3,86283
3,84491
3,139595
3,88075
3,177416
3,172257
3,86787
3,10333
3,67691
3,82475
3,139805
3,71723
3,10844
3,141912
3,35554
3,5986
3,53474
3,168162
3,170010
3,9003
3,152643
3,133785
3,151705
3,181777
3,181448
3,120961
3,181889
3,101130
3,14442
3,178256
3,54300
3,35484
3,5468
3,180762
3,181273
3,41196
3,34476
3,66284
3,5356
3,34644
3,45228
3,6882
3,22156
3,50373
3,43779
3,69980
3,72220
3,87816
3,67929
3,82153
3,68377
3,86220
3,173580
3,80193
3,83469
3,80641
3,87648
3,86297
3,140008
3,42820
3,41308
3,87809
3,181336
3,173664
3,164578
3,144397
3,177248
3,87585
3,71464
3,46124
3,5972
3,170003
3,135514
3,165978
3,168099
3,21155
3,22282
3,19146
3,132938
3,22730
3,166090
3,136725
3,180930
3,34602
4,5930
4,17130
4,132714
4,6378
4,181826
4,137754
4,50709
4,5909
4,153105
4,137747
4,67369
4,18250
4,132693
4,67425
4,180426
4,6938
4,22100
4,68321
4,19027
4,17067
4,22611
4,21218
4,69987
4,180363
4,133722
4,135339
4,135381
4,82027
4,21267
4,6483
4,152083
4,168092
4,18257
4,103468
4,144425
4,71205
4,78632
4,103720
4,173601
4,119841
4,109089
4,83497
4,119904
4,80200
4,144488
4,120912
